=== 종목 배치 적재 (GICS 계층화) ===

모드: cron (sector_id 재시도)

  섹터 매핑 테이블 로드 중...
  gics_yfinance_map: 176건, sectors L1: 12건, sectors 전체: 220건

[cron] sector_id 미설정 종목 조회 중...
  대상: 10798개

  [2792/10798] 078020 (KR): null (매핑 실패)
  [2793/10798] 084110 (KR): null (매핑 실패)
  [2794/10798] 078130 (KR): null (매핑 실패)
  [2795/10798] 080580 (KR): sector_id=127
  [2796/10798] 092870 (KR): null (매핑 실패)
  [2797/10798] 065680 (KR): sector_id=124
  [2798/10798] 160190 (KR): sector_id=157
  [2799/10798] 117730 (KR): sector_id=122
  [2800/10798] 215600 (KR): sector_id=129
  [2801/10798] 206650 (KR): sector_id=130
  [2802/10798] 126340 (KR): null (매핑 실패)
  [2803/10798] 064850 (KR): sector_id=150
  [2804/10798] 253450 (KR): sector_id=203
  [2805/10798] 041920 (KR): null (매핑 실패)
  [2806/10798] 023160 (KR): null (매핑 실패)
  [2807/10798] 058970 (KR): sector_id=119
  [2808/10798] 043150 (KR): null (매핑 실패)
  [2809/10798] 215000 (KR): sector_id=204
  [2810/10798] 0082N0 (KR): ERROR — The read operation timed out
  [2811/10798] 078150 (KR): sector_id=127
  [2812/10798] 389650 (KR): sector_id=129
  [2813/10798] 112290 (KR): sector_id=234
  [2814/10798] 112040 (KR): null (매핑 실패)
  [2815/10798] 003800 (KR): sector_id=162
  [2816/10798] 900290 (KR): sector_id=234
  [2817/10798] 036170 (KR): null (매핑 실패)
  [2818/10798] 307180 (KR): sector_id=124
  [2819/10798] 416180 (KR): sector_id=209
  [2820/10798] 200670 (KR): sector_id=130
  [2821/10798] 046970 (KR): sector_id=121
  [2822/10798] 448280 (KR): sector_id=211
  [2823/10798] 036800 (KR): sector_id=120
  [2824/10798] 061970 (KR): sector_id=128
  [2825/10798] 314930 (KR): sector_id=133
  [2826/10798] 180400 (KR): sector_id=131
  [2827/10798] 086390 (KR): null (매핑 실패)
  [2828/10798] 073490 (KR): null (매핑 실패)
  [2829/10798] 200470 (KR): sector_id=127
  [2830/10798] 025770 (KR): sector_id=217
  [2831/10798] 200130 (KR): sector_id=188
  [2832/10798] 228760 (KR): sector_id=129
  [2833/10798] 035810 (KR): sector_id=188
  [2834/10798] 061090 (KR): sector_id=197
  [2835/10798] 033640 (KR): sector_id=127
  [2836/10798] 222080 (KR): sector_id=213
  [2837/10798] 033790 (KR): sector_id=121
  [2838/10798] 293490 (KR): sector_id=204
  [2839/10798] 033100 (KR): sector_id=213
  [2840/10798] 456160 (KR): sector_id=129
  [2841/10798] 213420 (KR): sector_id=124
  [2842/10798] 009520 (KR): null (매핑 실패)
  [2843/10798] 439960 (KR): sector_id=122
  [2844/10798] 050890 (KR): null (매핑 실패)
  [2845/10798] 358570 (KR): null (매핑 실패)
  [2846/10798] 094170 (KR): sector_id=128
  [2847/10798] 174900 (KR): sector_id=129
  [2848/10798] 039830 (KR): null (매핑 실패)
  [2849/10798] 123410 (KR): sector_id=157
  [2850/10798] 042420 (KR): sector_id=205
  [2851/10798] 035760 (KR): sector_id=203
  [2852/10798] 146320 (KR): sector_id=127
  [2853/10798] 376900 (KR): sector_id=135
  [2854/10798] 216080 (KR): sector_id=133
  [2855/10798] 024840 (KR): sector_id=124
  [2856/10798] 377450 (KR): sector_id=271
  [2857/10798] 194480 (KR): sector_id=204
  [2858/10798] 474170 (KR): sector_id=206
  [2859/10798] 136480 (KR): sector_id=188
  [2860/10798] 123330 (KR): sector_id=194
  [2861/10798] 383310 (KR): sector_id=216
  [2862/10798] 361390 (KR): sector_id=121
  [2863/10798] 039860 (KR): sector_id=123
  [2864/10798] 071200 (KR): null (매핑 실패)
  [2865/10798] 066620 (KR): sector_id=221
  [2866/10798] 488280 (KR): sector_id=120
  [2867/10798] 452450 (KR): sector_id=120
  [2868/10798] 264450 (KR): sector_id=121
  [2869/10798] 199430 (KR): sector_id=213
  [2870/10798] 041020 (KR): null (매핑 실패)
  [2871/10798] 108380 (KR): null (매핑 실패)
  [2872/10798] 036190 (KR): sector_id=208
  [2873/10798] 039840 (KR): sector_id=133
  [2874/10798] 462860 (KR): sector_id=119
  [2875/10798] 121440 (KR): null (매핑 실패)
  [2876/10798] 138360 (KR): sector_id=231
  [2877/10798] 484120 (KR): sector_id=124
  [2878/10798] 298830 (KR): sector_id=119
  [2879/10798] 489500 (KR): sector_id=234
  [2880/10798] 016790 (KR): null (매핑 실패)
  [2881/10798] 321550 (KR): sector_id=129
  [2882/10798] 211270 (KR): sector_id=121
  [2883/10798] 083930 (KR): null (매핑 실패)
  [2884/10798] 102120 (KR): null (매핑 실패)
  [2885/10798] 237880 (KR): sector_id=194
  [2886/10798] 357880 (KR): sector_id=120
  [2887/10798] 274090 (KR): sector_id=206
  [2888/10798] 060720 (KR): null (매핑 실패)
  [2889/10798] 372170 (KR): sector_id=213
  [2890/10798] 036890 (KR): sector_id=212
  [2891/10798] 236200 (KR): sector_id=219
  [2892/10798] 378340 (KR): null (매핑 실패)
  [2893/10798] 018310 (KR): sector_id=238
  [2894/10798] 033160 (KR): sector_id=127
  [2895/10798] 099430 (KR): sector_id=133
  [2896/10798] 042600 (KR): sector_id=124
  [2897/10798] 024060 (KR): null (매핑 실패)
  [2898/10798] 365270 (KR): sector_id=129
  [2899/10798] 089980 (KR): sector_id=124
  [2900/10798] 475400 (KR): sector_id=122
  [2901/10798] 204620 (KR): sector_id=218
  [2902/10798] 094360 (KR): null (매핑 실패)
  [2903/10798] 042370 (KR): sector_id=209
  [2904/10798] 355150 (KR): null (매핑 실패)
  [2905/10798] 078340 (KR): sector_id=204
  [2906/10798] 225570 (KR): sector_id=204
  [2907/10798] 243070 (KR): sector_id=130
  [2908/10798] 036810 (KR): sector_id=128
  [2909/10798] 036200 (KR): null (매핑 실패)
  [2910/10798] 102940 (KR): null (매핑 실패)
  [2911/10798] 049070 (KR): sector_id=161
  [2912/10798] 203650 (KR): sector_id=120
  [2913/10798] 060250 (KR): sector_id=120
  [2914/10798] 101730 (KR): null (매핑 실패)
  [2915/10798] 006730 (KR): sector_id=171
  [2916/10798] 348210 (KR): sector_id=127
  [2917/10798] 336570 (KR): sector_id=132
  [2918/10798] 365340 (KR): sector_id=209
  [2919/10798] 171090 (KR): sector_id=128
  [2920/10798] 053610 (KR): sector_id=127
  [2921/10798] 241710 (KR): sector_id=194
  [2922/10798] 052400 (KR): sector_id=128
  [2923/10798] 086450 (KR): null (매핑 실패)
  [2924/10798] 327260 (KR): sector_id=124
  [2925/10798] 053800 (KR): sector_id=120
  [2926/10798] 044490 (KR): sector_id=213
  [2927/10798] 389470 (KR): sector_id=130
  [2928/10798] 082800 (KR): null (매핑 실패)
  [2929/10798] 403850 (KR): sector_id=203
  [2930/10798] 118990 (KR): sector_id=157
  [2931/10798] 058820 (KR): sector_id=130
  [2932/10798] 458650 (KR): sector_id=234
  [2933/10798] 399720 (KR): sector_id=128
  [2934/10798] 080160 (KR): null (매핑 실패)
  [2935/10798] 209640 (KR): sector_id=128
  [2936/10798] 267320 (KR): sector_id=213
  [2937/10798] 037030 (KR): sector_id=124
  [2938/10798] 388050 (KR): null (매핑 실패)
  [2939/10798] 226590 (KR): sector_id=124
  [2940/10798] 176750 (KR): sector_id=130
  [2941/10798] 092130 (KR): null (매핑 실패)
  [2942/10798] 187790 (KR): sector_id=216
  [2943/10798] 481070 (KR): sector_id=168
  [2944/10798] 114840 (KR): null (매핑 실패)
  [2945/10798] 270660 (KR): sector_id=161
  [2946/10798] 450950 (KR): sector_id=132
  [2947/10798] 371950 (KR): sector_id=124
  [2948/10798] 441270 (KR): null (매핑 실패)
  [2949/10798] 293580 (KR): sector_id=149
  [2950/10798] 079960 (KR): null (매핑 실패)
  [2951/10798] 380550 (KR): sector_id=137
  [2952/10798] 203400 (KR): sector_id=129
  [2953/10798] 115500 (KR): sector_id=116
  [2954/10798] 032620 (KR): null (매핑 실패)
  [2955/10798] 083500 (KR): sector_id=127
  [2956/10798] 007330 (KR): null (매핑 실패)
  [2957/10798] 086980 (KR): null (매핑 실패)
  [2958/10798] 259630 (KR): sector_id=209
  [2959/10798] 331920 (KR): sector_id=132
  [2960/10798] 140670 (KR): sector_id=209
  [2961/10798] 285490 (KR): sector_id=124
  [2962/10798] 024800 (KR): sector_id=223
  [2963/10798] 049430 (KR): null (매핑 실패)
  [2964/10798] 143160 (KR): sector_id=207
  [2965/10798] 093190 (KR): null (매핑 실패)
  [2966/10798] 299030 (KR): sector_id=213
  [2967/10798] 125210 (KR): sector_id=209
  [2968/10798] 021080 (KR): sector_id=147
  [2969/10798] 264660 (KR): sector_id=127
  [2970/10798] 307930 (KR): sector_id=147
  [2971/10798] 300080 (KR): sector_id=119
  [2972/10798] 293780 (KR): sector_id=130
  [2973/10798] 054800 (KR): sector_id=121
  [2974/10798] 067280 (KR): null (매핑 실패)
  [2975/10798] 072870 (KR): null (매핑 실패)
  [2976/10798] 048870 (KR): sector_id=129
  [2977/10798] 260970 (KR): sector_id=231
  [2978/10798] 0011A0 (KR): sector_id=213
  [2979/10798] 282880 (KR): sector_id=213
  [2980/10798] 473980 (KR): sector_id=218
  [2981/10798] 039560 (KR): sector_id=121
  [2982/10798] 222040 (KR): sector_id=188
  [2983/10798] 011040 (KR): ERROR — The read operation timed out
  [2984/10798] 179290 (KR): sector_id=133
  [2985/10798] 221800 (KR): sector_id=131
  [2986/10798] 289930 (KR): sector_id=127
  [2987/10798] 073010 (KR): null (매핑 실패)
  [2988/10798] 047310 (KR): null (매핑 실패)
  [2989/10798] 051980 (KR): sector_id=131
  [2990/10798] 142210 (KR): null (매핑 실패)
  [2991/10798] 289080 (KR): sector_id=147
  [2992/10798] 005990 (KR): sector_id=188
  [2993/10798] 046440 (KR): null (매핑 실패)
  [2994/10798] 036010 (KR): sector_id=124
  [2995/10798] 023910 (KR): sector_id=130
  [2996/10798] 053080 (KR): sector_id=208
  [2997/10798] 049960 (KR): null (매핑 실패)
  [2998/10798] 166480 (KR): sector_id=129
  [2999/10798] 106190 (KR): sector_id=130
  [3000/10798] 095700 (KR): sector_id=129
  [3001/10798] 065440 (KR): null (매핑 실패)
  [3002/10798] 123420 (KR): sector_id=204
  [3003/10798] 191420 (KR): null (매핑 실패)
  [3004/10798] 109080 (KR): null (매핑 실패)
  [3005/10798] 347860 (KR): sector_id=120
  [3006/10798] 043710 (KR): null (매핑 실패)
  [3007/10798] 315640 (KR): sector_id=137
  [3008/10798] 332370 (KR): sector_id=122
  [3009/10798] 037440 (KR): sector_id=208
  [3010/10798] 417790 (KR): sector_id=207
  [3011/10798] 463480 (KR): sector_id=124
  [3012/10798] 216050 (KR): sector_id=199
  [3013/10798] 347000 (KR): sector_id=207
  [3014/10798] 094940 (KR): null (매핑 실패)
  [3015/10798] 196490 (KR): null (매핑 실패)
  [3016/10798] 323990 (KR): sector_id=129
  [3017/10798] 126880 (KR): null (매핑 실패)
  [3018/10798] 065530 (KR): sector_id=197
  [3019/10798] 033230 (KR): sector_id=121
  [3020/10798] 443250 (KR): sector_id=199
  [3021/10798] 451250 (KR): sector_id=194
  [3022/10798] 137950 (KR): sector_id=231
  [3023/10798] 091440 (KR): null (매핑 실패)
  [3024/10798] 126640 (KR): null (매핑 실패)
  [3025/10798] 105740 (KR): sector_id=213
  [3026/10798] 204840 (KR): sector_id=130
  [3027/10798] 094860 (KR): null (매핑 실패)
  [3028/10798] 038540 (KR): null (매핑 실패)
  [3029/10798] 033130 (KR): null (매핑 실패)
  [3030/10798] 452200 (KR): sector_id=209
  [3031/10798] 459100 (KR): sector_id=124
  [3032/10798] 140070 (KR): sector_id=127
  [3033/10798] 478560 (KR): sector_id=168
  [3034/10798] 234920 (KR): sector_id=194
  [3035/10798] 049480 (KR): null (매핑 실패)
  [3036/10798] 032850 (KR): sector_id=137
  [3037/10798] 048430 (KR): sector_id=157
  [3038/10798] 391710 (KR): sector_id=142
  [3039/10798] 061040 (KR): null (매핑 실패)
  [3040/10798] 081150 (KR): null (매핑 실패)
  [3041/10798] 147760 (KR): null (매핑 실패)
  [3042/10798] 373200 (KR): sector_id=119
  [3043/10798] 263600 (KR): sector_id=124
  [3044/10798] 141000 (KR): null (매핑 실패)
  [3045/10798] 241690 (KR): sector_id=157
  [3046/10798] 261780 (KR): sector_id=129
  [3047/10798] 039610 (KR): null (매핑 실패)
  [3048/10798] 168330 (KR): sector_id=129
  [3049/10798] 064800 (KR): sector_id=119
  [3050/10798] 092300 (KR): sector_id=124
  [3051/10798] 096350 (KR): null (매핑 실패)
  [3052/10798] 128660 (KR): sector_id=238
  [3053/10798] 048770 (KR): null (매핑 실패)
  [3054/10798] 439580 (KR): sector_id=190
  [3055/10798] 162300 (KR): sector_id=244
  [3056/10798] 208140 (KR): sector_id=188
  [3057/10798] 900250 (KR): sector_id=231
  [3058/10798] 045660 (KR): null (매핑 실패)
  [3059/10798] 044340 (KR): sector_id=161
  [3060/10798] 038680 (KR): sector_id=121
  [3061/10798] 058400 (KR): sector_id=203
  [3062/10798] 067290 (KR): null (매핑 실패)
  [3063/10798] 012700 (KR): sector_id=251
  [3064/10798] 201490 (KR): sector_id=204
  [3065/10798] 0015N0 (KR): sector_id=194
  [3066/10798] 025550 (KR): sector_id=244
  [3067/10798] 290660 (KR): sector_id=132
  [3068/10798] 102370 (KR): sector_id=218
  [3069/10798] 082850 (KR): null (매핑 실패)
  [3070/10798] 019550 (KR): null (매핑 실패)
  [3071/10798] 041910 (KR): null (매핑 실패)
  [3072/10798] 228670 (KR): sector_id=132
  [3073/10798] 036640 (KR): null (매핑 실패)
  [3074/10798] 320000 (KR): sector_id=123
  [3075/10798] 020710 (KR): null (매핑 실패)
  [3076/10798] 238090 (KR): sector_id=234
  [3077/10798] 014470 (KR): null (매핑 실패)
  [3078/10798] 017650 (KR): null (매핑 실패)
  [3079/10798] 067570 (KR): sector_id=157
  [3080/10798] 448710 (KR): sector_id=122
  [3081/10798] 024740 (KR): null (매핑 실패)
  [3082/10798] 026150 (KR): null (매핑 실패)
  [3083/10798] 110790 (KR): sector_id=167
  [3084/10798] 277880 (KR): sector_id=213
  [3085/10798] 006140 (KR): sector_id=124
  [3086/10798] 388870 (KR): null (매핑 실패)
  [3087/10798] 225530 (KR): sector_id=234
  [3088/10798] 084730 (KR): sector_id=123
  [3089/10798] 265560 (KR): sector_id=157
  [3090/10798] 007820 (KR): null (매핑 실패)
  [3091/10798] 317830 (KR): sector_id=213
  [3092/10798] 307870 (KR): sector_id=142
  [3093/10798] 170030 (KR): sector_id=157
  [3094/10798] 054040 (KR): sector_id=124
  [3095/10798] 065510 (KR): sector_id=132
  [3096/10798] 054620 (KR): sector_id=128
  [3097/10798] 263800 (KR): sector_id=116
  [3098/10798] 060590 (KR): sector_id=129
  [3099/10798] 030960 (KR): null (매핑 실패)
  [3100/10798] 273640 (KR): sector_id=209
  [3101/10798] 412540 (KR): sector_id=209
  [3102/10798] 175250 (KR): sector_id=130
  [3103/10798] 054670 (KR): sector_id=130
  [3104/10798] 037760 (KR): sector_id=244
  [3105/10798] 234300 (KR): sector_id=119
  [3106/10798] 253840 (KR): sector_id=132
  [3107/10798] 299660 (KR): sector_id=129
  [3108/10798] 091120 (KR): null (매핑 실패)
  [3109/10798] 370090 (KR): sector_id=213
  [3110/10798] 419050 (KR): null (매핑 실패)
  [3111/10798] 475430 (KR): sector_id=209
  [3112/10798] 362320 (KR): sector_id=194
  [3113/10798] 066590 (KR): sector_id=157
  [3114/10798] 048530 (KR): sector_id=129
  [3115/10798] 432470 (KR): sector_id=209
  [3116/10798] 058630 (KR): null (매핑 실패)
  [3117/10798] 321260 (KR): null (매핑 실패)
  [3118/10798] 396470 (KR): sector_id=124
  [3119/10798] 049180 (KR): sector_id=133
  [3120/10798] 950220 (KR): sector_id=129
  [3121/10798] 011320 (KR): sector_id=157
  [3122/10798] 004590 (KR): sector_id=162
  [3123/10798] 101670 (KR): null (매핑 실패)
  [3124/10798] 302430 (KR): sector_id=213
  [3125/10798] 142280 (KR): sector_id=130
  [3126/10798] 382480 (KR): sector_id=213
  [3127/10798] 294630 (KR): sector_id=127
  [3128/10798] 079810 (KR): null (매핑 실패)
  [3129/10798] 123010 (KR): sector_id=127
  [3130/10798] 460940 (KR): sector_id=122
  [3131/10798] 130580 (KR): null (매핑 실패)
  [3132/10798] 043610 (KR): sector_id=205
  [3133/10798] 033340 (KR): sector_id=167
  [3134/10798] 251120 (KR): sector_id=129
  [3135/10798] 418470 (KR): sector_id=119
  [3136/10798] 093920 (KR): null (매핑 실패)
  [3137/10798] 041930 (KR): sector_id=157
  [3138/10798] 011370 (KR): sector_id=208
  [3139/10798] 040910 (KR): sector_id=124
  [3140/10798] 072020 (KR): sector_id=130
  [3141/10798] 009300 (KR): null (매핑 실패)
  [3142/10798] 413390 (KR): sector_id=157
  [3143/10798] 173130 (KR): sector_id=116
  [3144/10798] 302550 (KR): sector_id=132
  [3145/10798] 347890 (KR): sector_id=122
  [3146/10798] 010280 (KR): sector_id=116
  [3147/10798] 088390 (KR): null (매핑 실패)
  [3148/10798] 053580 (KR): null (매핑 실패)
  [3149/10798] 076610 (KR): sector_id=124
  [3150/10798] 066700 (KR): null (매핑 실패)
  [3151/10798] 330350 (KR): sector_id=130
  [3152/10798] 411080 (KR): null (매핑 실패)
  [3153/10798] 072950 (KR): sector_id=209
  [3154/10798] 117670 (KR): sector_id=128
  [3155/10798] 033290 (KR): sector_id=223
  [3156/10798] 476040 (KR): sector_id=129
  [3157/10798] 443670 (KR): sector_id=116
  [3158/10798] 298540 (KR): sector_id=167
  [3159/10798] 303810 (KR): sector_id=133
  [3160/10798] 035610 (KR): sector_id=211
  [3161/10798] 024880 (KR): sector_id=213
  [3162/10798] 348350 (KR): sector_id=127
  [3163/10798] 066980 (KR): sector_id=216
  [3164/10798] 311320 (KR): sector_id=124
  [3165/10798] 457370 (KR): sector_id=124
  [3166/10798] 067000 (KR): sector_id=204
  [3167/10798] 377480 (KR): sector_id=119
  [3168/10798] 217330 (KR): sector_id=131
  [3169/10798] 094840 (KR): sector_id=123
  [3170/10798] 099750 (KR): sector_id=137
  [3171/10798] 090470 (KR): null (매핑 실패)
  [3172/10798] 042500 (KR): sector_id=116
  [3173/10798] 063170 (KR): null (매핑 실패)
  [3174/10798] 464490 (KR): sector_id=133
  [3175/10798] 096240 (KR): null (매핑 실패)
  [3176/10798] 131400 (KR): null (매핑 실패)
  [3177/10798] 131370 (KR): sector_id=119
  [3178/10798] 086710 (KR): null (매핑 실패)
  [3179/10798] 352090 (KR): sector_id=216
  [3180/10798] 078140 (KR): null (매핑 실패)
  [3181/10798] 246710 (KR): sector_id=132
  [3182/10798] 059210 (KR): null (매핑 실패)
  [3183/10798] 357230 (KR): null (매핑 실패)
  [3184/10798] 120240 (KR): null (매핑 실패)
  [3185/10798] 265740 (KR): sector_id=194
  [3186/10798] 417970 (KR): sector_id=213
  [3187/10798] 950130 (KR): sector_id=131
  [3188/10798] 066790 (KR): sector_id=203
  [3189/10798] 047820 (KR): sector_id=203
  [3190/10798] 100700 (KR): null (매핑 실패)
  [3191/10798] 262260 (KR): sector_id=214
  [3192/10798] 063080 (KR): null (매핑 실패)
  [3193/10798] 136150 (KR): sector_id=213
  [3194/10798] 066430 (KR): sector_id=234
  [3195/10798] 005860 (KR): sector_id=188
  [3196/10798] 288180 (KR): sector_id=206
  [3197/10798] 096250 (KR): sector_id=120
  [3198/10798] 950190 (KR): sector_id=204
  [3199/10798] 0007J0 (KR): sector_id=129
  [3200/10798] 066310 (KR): null (매핑 실패)
  [3201/10798] 032300 (KR): sector_id=130
  [3202/10798] 023900 (KR): sector_id=184
  [3203/10798] 039980 (KR): sector_id=116
  [3204/10798] 059270 (KR): sector_id=213
  [3205/10798] 182360 (KR): sector_id=203
  [3206/10798] 149980 (KR): sector_id=132
  [3207/10798] 489460 (KR): sector_id=133
  [3208/10798] 225190 (KR): sector_id=166
  [3209/10798] 044990 (KR): null (매핑 실패)
  [3210/10798] 029480 (KR): sector_id=124
  [3211/10798] 092040 (KR): sector_id=130
  [3212/10798] 0015S0 (KR): sector_id=119
  [3213/10798] 282720 (KR): null (매핑 실패)
  [3214/10798] 360070 (KR): sector_id=157
  [3215/10798] 025950 (KR): null (매핑 실패)
  [3216/10798] 456070 (KR): sector_id=129
  [3217/10798] 104460 (KR): null (매핑 실패)
  [3218/10798] 052860 (KR): null (매핑 실패)
  [3219/10798] 002230 (KR): sector_id=157
  [3220/10798] 042510 (KR): sector_id=119
  [3221/10798] 045970 (KR): null (매핑 실패)
  [3222/10798] 223250 (KR): sector_id=135
  [3223/10798] 493330 (KR): sector_id=207
  [3224/10798] 009780 (KR): null (매핑 실패)
  [3225/10798] 131030 (KR): sector_id=130
  [3226/10798] 228850 (KR): sector_id=132
  [3227/10798] 212710 (KR): sector_id=213
  [3228/10798] 217820 (KR): sector_id=213
  [3229/10798] 085670 (KR): null (매핑 실패)
  [3230/10798] 109610 (KR): sector_id=207
  [3231/10798] 317770 (KR): sector_id=207
  [3232/10798] 021320 (KR): null (매핑 실패)
